,school_id,name,nature,doublehigh,id,rank,rank_type,view_total,view_month,view_week,level_name,answerurl,type_name,f211,belong,colleges_level,school_type,single_province,type,is_recruitment,code_enroll,city_name,county_id,central,department,dual_class,level,admissions,county_name,province_name,nature_name,province_id,city_id,f985,is_top,dual_class_name,view_total_number,special,logo,num_subject,num_master,num_doctor,short,email,address,phone,site,create_date,area
2225,2247,延安职业技术学院,36000,0,gkschool2247,0,690,10.3w,60,2,专科（高职）,,理工类,2,陕西省,,6001,61,5001,1,1395000,延安市,0,2,2,38003,2002,2,,陕西,公办,61,6106,2,2,,102913,[],https://static-data.eol.cn/upload/logo/2247.jpg,0,0,0,延职院,yzzhaosheng@126.com,延安市宝塔区枣园路555号,"0911-8262812,0911-8262811",http://jcb.yapt.cn/,2005,525.00
2226,2079,新疆天山职业技术学院,36001,0,gkschool2079,0,632,10.3w,43,0,专科（高职）,,综合类,2,新疆自治区教育厅,,6001,65,5000,1,1372700,乌鲁木齐市,650105,2,2,38003,2002,2,水磨沟区,新疆,民办,65,6501,2,2,,102606,[],https://static-data.eol.cn/upload/logo/2079.jpg,0,0,0,天山学院,xjtsxy@163.com,新疆乌鲁木齐市水磨沟区观园路1066号,"0991-4161051,0991-4162117,0991-4161038",http://www.xjtsxy.cn,2004,700.00
2227,1951,湖北轻工职业技术学院,36000,0,gkschool1951,0,691,10.2w,33,7,专科（高职）,https://answer.eol.cn/question/index?id=2225&source=zsgk_app,理工类,2,湖北省,76004,6001,42,5001,1,1274400,武汉市,0,2,2,38003,2002,2,,湖北,公办,42,4201,2,2,,102412,[],https://static-data.eol.cn/upload/logo/1951.jpg,0,0,0,,800022601@b.qq.com,湖北省武汉市洪山石牌岭东2路5号;湖北省武汉市武昌石牌岭东2路5号,"027-87866040,027-87871803",http://zs.hbliti.com/,1956,165.00
2228,1723,甘肃钢铁职业技术学院,36000,0,gkschool1723,0,692,10.2w,348,114,专科（高职）,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,甘肃省,,6001,62,5001,1,1413100,嘉峪关市,0,2,2,38003,2002,2,,甘肃,公办,62,6202,2,2,,102375,[],https://static-data.eol.cn/upload/logo/1723.jpg,0,0,0,甘钢院,,甘肃省嘉峪关市体育大道2222号(东湖校区);甘肃省嘉峪关市五一南路356号（兰新校区）,"0937-6283142,0937-5971200",http://zs.ggzy.edu.cn/default.html,1978,855.00
2229,1728,广西体育高等专科学校,36000,0,gkschool1728,0,20,10.2w,60,3,专科（高职）,https://answer.eol.cn/question/index?id=2021&source=zsgk_app,体育类,2,广西壮族自治区,,6001,45,5008,1,1135000,南宁市,0,2,2,38003,2002,2,,广西,公办,45,4501,2,2,,101963,[],https://static-data.eol.cn/upload/logo/1728.jpg,0,0,0,,gxtyzk@163.com,广西南宁市公园路 2 号,"0771-2425381,0771-2426513,0771-2440281",http://zs.gxtznn.com,1956,500.00
2230,2568,毕节职业技术学院,36000,0,gkschool2568,0,633,10.2w,82,7,专科（高职）,https://answer.eol.cn/question/index?id=2771&source=zsgk_app,综合类,2,贵州省,,6001,52,5000,1,1419800,毕节市,0,2,2,38003,2002,2,,贵州,公办,52,5205,2,2,,101843,[],https://static-data.eol.cn/upload/logo/2568.jpg,0,0,0,毕节职院,bjzyzjc@163.com,贵州省毕节市金海湖新区职教城文曲路毕节职业技术学院,"0857-8330476,0857-8330818",http://www.gzbjzy.cn,2008,400.00
2231,2283,宁夏职业技术学院,36000,77003,gkschool2283,0,634,10.2w,91,7,专科（高职）,,综合类,2,宁夏回族自治区,"76001,76004",6001,64,5000,1,1308600,银川市,0,2,2,38003,2002,2,,宁夏,公办,64,6401,2,2,,101727,[],https://static-data.eol.cn/upload/logo/2283.jpg,0,0,0,宁职,xsc@nxtvu.edu.cn,银川市西夏区文萃路宁夏职业教育园区,"0951-2135023,0951-2135061",http://xsc.nxtc.edu.cn/,2000,0.00
2232,741,黑龙江商业职业学院,36000,0,gkschool741,0,189,10.2w,73,9,专科（高职）,https://answer.eol.cn/question/index?id=1260&source=zsgk_app,财经类,2,黑龙江省,,6001,23,5006,1,1344800,牡丹江市,0,2,2,38003,2002,2,,黑龙江,公办,23,2310,2,2,,101643,[],https://static-data.eol.cn/upload/logo/741.jpg,0,0,0,,hljsyzyxy@163.com,黑龙江省牡丹江市爱民区西圣林街333号,"0453-6575122,0453-6575181,0453-6575123",http://zsb.hljszy.net/,2003,345.00
2233,2422,泉州轻工职业学院,36001,0,gkschool2422,0,635,10.1w,37,1,专科（高职）,,综合类,2,福建省教育厅,,6001,35,5000,1,1423200,泉州市,0,2,2,38003,2002,2,,福建,民办,35,3505,2,2,,101273,[],https://static-data.eol.cn/upload/logo/2422.jpg,0,0,0,泉州轻工学院,309330055@qq.com,福建省泉州市晋江博览大道,"0595-36207777,0595-36201777",http://zsw.qzqgxy.com/,2009,600.00
2234,951,赣西科技职业学院,36001,0,gkschool951,0,637,10.1w,77,16,专科（高职）,,综合类,2,江西省教育厅,,6001,36,5000,1,1387300,新余市,0,2,2,38003,2002,2,,江西,民办,36,3605,2,2,,101212,[],https://static-data.eol.cn/upload/logo/951.jpg,0,0,0,赣西学院,gxcollege@sina.com,西省新余市赣西大道598号（劳动北路919号）,"0790-6736399,0790-6435383",http://www.ganxidx.com/zs/,1986,0.00
2235,2944,广东信息工程职业学院,36001,0,gkschool2944,0,695,10.1w,290,13,专科（高职）,,理工类,2,广东省教育厅,,6001,44,5001,1,1442700,肇庆市,0,2,2,38003,2002,2,,广东,民办,44,4412,2,2,,100955,[],https://static-data.eol.cn/upload/logo/2944.jpg,0,0,0,广信学院,728868168@qq.com,广东省肇庆（大旺）国家高新技术产业开发区大旺大道21号,0758-3603628,http://zs.xxgcxy.cn:3389/,2012,600.00
2236,2916,重庆轻工职业学院,36001,0,gkschool2916,0,639,10.1w,159,25,专科（高职）,https://answer.eol.cn/question/index?id=3063&source=zsgk_app,综合类,2,重庆市教委,,6001,50,5000,1,1436800,重庆市,500107,2,2,38003,2002,2,九龙坡区,重庆,民办,50,5001,2,2,,100709,[],https://static-data.eol.cn/upload/logo/2916.jpg,0,0,0,重庆轻工职业学院,cqqgxy@163.com,重庆市九龙坡区含谷镇宝洪村4号附88号,"023-86972266,023-86972299",http://www.cqivc.com/zsxx/,2011,0.00
2237,1756,广西城市职业大学,36001,0,gkschool1756,0,637,10.1w,54,2,专科（高职）,,综合类,2,广西自治区教育厅,,6001,45,5000,1,1392000,崇左市,451402,2,2,38003,2002,2,江州区,广西,民办,45,4514,2,2,,100684,[],https://static-data.eol.cn/upload/logo/1756.jpg,0,0,0,广西城院,gxcczsb@126.com,广西南宁空港经济区同正大道339号,"0771-7515016,0771-7515003",http://zs.gxccedu.com,2005,2300.00
2238,2281,宁夏民族职业技术学院,36000,0,gkschool2281,0,16,10w,34,0,专科（高职）,,民族类,2,宁夏回族自治区,76004,6001,64,5010,1,1271600,吴忠市,0,2,2,38003,2002,2,,宁夏,公办,64,6403,2,2,,100423,[],https://static-data.eol.cn/upload/logo/2281.jpg,0,0,0,宁夏民族学院,zhaosheng@rzmevc.com,山东省日照市东港区山海路369号,0951-2135023,http://www.nxtc.edu.cn/xxgk/zsxxgk.htm,1952,1000.00
2239,2971,中国人民解放军陆军炮兵防空兵学院,36000,0,gkschool2971,0,39,10w,129,23,普通本科,,军事类,2,解放军总参谋部,,6000,,5011,2,9001400,合肥市,340104,2,2,38003,2001,2,蜀山区,安徽,公办,34,3401,2,2,,100080,[],https://static-data.eol.cn/upload/logo/2971.jpg,0,0,0,陆军炮兵防空兵学院,,,,,2000,0.00
2240,2169,云南农业职业技术学院,36000,0,gkschool2169,0,77,10w,39,0,专科（高职）,https://answer.eol.cn/question/index?id=2420&source=zsgk_app,农林类,2,云南省,76004,6001,53,5002,1,1255500,昆明市,0,2,2,38003,2002,2,,云南,公办,53,5301,2,2,,99994,[],https://static-data.eol.cn/upload/logo/2169.jpg,0,0,0,云南农职学院,ynhjrst110@126.com,云南省昆明市五华区茭菱路36号,"0871-66073510,0871-66073526,0871-66362092",https://zs.ynavc.com/,2002,1010.00
2241,1571,山西戏剧职业学院,36000,0,gkschool1571,0,79,10w,99,0,专科（高职）,https://answer.eol.cn/question/index?id=3381&source=zsgk_app,艺术类,2,山西省,,6001,14,5009,1,1288900,太原市,0,2,2,38003,2002,2,,山西,公办,14,1401,2,2,,99718,[],https://static-data.eol.cn/upload/logo/1571.jpg,0,0,0,,sxxjxyzjc@sohu.com,山西省太原市解放路奶生堂25号,"0351-4073381,0351-2721228",http://www.shanxixjxy.com,2002,253.87
2242,1610,四平职业大学,36000,0,gkschool1610,0,694,10w,54,0,专科（高职）,,理工类,2,吉林省,,6001,22,5001,1,1104400,四平市,0,2,2,38003,2002,2,,吉林,公办,22,2203,2,2,,99686,[],https://static-data.eol.cn/upload/logo/1610.jpg,0,0,0,,,（主校区）地址：吉林省四平市铁东区沥山街（路）5117号；海丰校区地址：吉林省四平市海丰大街3001号,"0434-3304567,13844419707",http://www.spvu.edu.cn/zsxx/infs.asp?id=646,1983,516.00
2243,2023,湖南石油化工职业技术学院,36000,0,gkschool2023,0,695,9.9w,28,1,专科（高职）,https://answer.eol.cn/question/index?id=2291&source=zsgk_app,理工类,2,湖南省,76004,6001,43,5001,1,1304500,岳阳市,0,2,2,38003,2002,2,,湖南,公办,43,4306,2,2,,99324,[],https://static-data.eol.cn/upload/logo/2023.jpg,0,0,0,湖南石化职院,,湖南·岳阳,"0730-8451929,0730-8452482,0730-8477988,13397502408",https://www.hnshzy.cn/channels/103.html,2003,345.00
2244,2453,漯河食品职业学院,36001,0,gkschool2453,0,639,9.9w,84,7,专科（高职）,,综合类,2,河南省教育厅,,6001,41,5000,1,1423300,漯河市,0,2,2,38003,2002,2,,河南,民办,41,4111,2,2,,99227,[],https://static-data.eol.cn/upload/logo/2453.jpg,0,0,0,食品学院,zb@1sgx.com.cn,河南省漯河市107国道和文明路交叉口,"0395-5831369,0395-5831111",http://www.lsgx.com.cn/other/3.html,1997,665.30
2245,2423,厦门安防科技职业学院,36001,0,gkschool2423,0,641,9.8w,29,1,专科（高职）,https://answer.eol.cn/question/index?id=2646&source=zsgk_app,综合类,2,福建省教育厅,,6001,35,5000,1,1425700,厦门市,0,2,2,38003,2002,2,,福建,民办,35,3502,2,2,,98458,[],https://static-data.eol.cn/upload/logo/2423.jpg,0,0,0,安防学院,xmafxyzsb@163.com,厦门市翔安区翔安南路3000号,"0592-7762777,0592-7762778",http://www.xmafkj.com/zsindex.aspx,2004,580.00
2246,1785,浙江纺织服装职业技术学院,36000,0,gkschool1785,0,698,9.8w,135,13,专科（高职）,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,浙江省,,6001,33,5001,1,1302500,宁波市,0,2,2,38003,2002,2,,浙江,公办,33,3302,2,2,,98192,[],https://static-data.eol.cn/upload/logo/1785.jpg,0,0,0,,f86328888@126.com,浙江省宁波市江北区风华路495号,"0574-86328888,0574-86328004",http://zs.zjff.edu.cn/,1979,618.51
2247,2376,广西经济职业学院,36001,0,gkschool2376,0,190,9.8w,33,3,专科（高职）,,财经类,2,广西自治区教育厅,,6001,45,5006,1,1421100,南宁市,0,2,2,38003,2002,2,,广西,民办,45,4501,2,2,,98131,[],https://static-data.eol.cn/upload/logo/2376.jpg,0,0,0,广西经职院,zb14211@163.com,广西南宁市—广西－东盟经济技术开发区（武鸣区里建）教育路2号,"0771-6306381,0771-6306383",http://www.gxevc.com/zs/,2008,0.00
2248,2009,湖南邮电职业技术学院,36000,0,gkschool2009,0,697,9.8w,38,2,专科（高职）,https://answer.eol.cn/question/index?id=3413&source=zsgk_app,理工类,2,湖南省,76004,6001,43,5001,1,1284500,长沙市,0,2,2,38003,2002,2,,湖南,公办,43,4301,2,2,,97693,[],https://static-data.eol.cn/upload/logo/2009.jpg,0,0,0,长沙通信职业技术学院,812845533@qq.com,长沙市天心区南湖路沙湖街128号,"0731-85201868,0731-85201878",http://www.hnydxy.com,2001,381.15
2249,2651,辽宁城市建设职业技术学院,36000,0,gkschool2651,0,700,9.8w,103,11,专科（高职）,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,辽宁省,76004,6001,21,5001,1,1428800,沈阳市,0,2,2,38003,2002,2,,辽宁,公办,21,2101,2,2,,97664,[],https://static-data.eol.cn/upload/logo/2651.jpg,0,0,0,辽宁城建学院,lncjxy@163.com,辽宁省沈阳市沈北新区虎石台开发区蒲硕路88号,"024-86609918,024-86609919,13804900399,13604900499",http://www.lncjxy.com/jobs/jobsindex.aspx?jId=71,1982,277.50
2250,1757,广西工程职业学院,36001,0,gkschool1757,0,699,9.7w,36,2,专科（高职）,,理工类,2,广西自治区教育厅,,6001,45,5001,1,1412700,百色市,0,2,2,38003,2002,2,,广西,民办,45,4510,2,2,,97494,[],https://static-data.eol.cn/upload/logo/1757.jpg,0,0,0,大工程,gxgczsb@163.com,广西平果县大学城大学路1号（平果校区）,"0771-3832389,0771-3832689",http://gxgcedu.com/zsjy/,2007,1000.00
2251,2138,山东圣翰财贸职业学院,36001,0,gkschool2138,0,642,9.7w,37,1,专科（高职）,,综合类,2,山东省教育厅,,6001,37,5000,1,1294500,济南市,0,2,2,38003,2002,2,,山东,民办,37,3701,2,2,,97488,[],https://static-data.eol.cn/upload/logo/2138.jpg,0,0,0,圣翰学院,suu_2013@163.com,东省济南市长清区大学科技园明发路1666号,"0531-87996688,0531-87806688",http://www.sdshxy.cn/news/zhaosheng/,2001,1000.00
2252,2647,晋中师范高等专科学校,36000,0,gkschool2647,0,189,9.7w,40,1,专科（高职）,,师范类,2,山西省,,6001,14,5004,1,1427000,晋中市,0,2,2,38003,2002,2,,山西,公办,14,1407,2,2,,97414,[],https://static-data.eol.cn/upload/logo/2647.jpg,0,0,0,晋中师院,jzgszb@163.com,山西省晋中市榆次区广安街189号,0354-3127188,http://www.sxjzsf.edu.cn/zhaoshengjiuye/,1949,261.00
2253,917,江西应用工程职业学院,36000,0,gkschool917,0,702,9.7w,102,22,专科（高职）,,理工类,2,江西省,,6001,36,5001,1,1342500,萍乡市,0,2,2,38003,2002,2,,江西,公办,36,3603,2,2,,97382,[],https://static-data.eol.cn/upload/logo/917.jpg,0,0,0,应工,jxatei_zsb@126.com,江西省萍乡市安源区江西应用工程职业学院,"0799-6376776,0799-6376677",http://zsc.jxatei.net/,1922,410.00
2254,2374,梧州职业学院,36000,0,gkschool2374,0,643,9.7w,44,1,专科（高职）,,综合类,2,广西壮族自治区,,6001,45,5000,1,1417100,梧州市,0,2,2,38003,2002,2,,广西,公办,45,4504,2,2,,97291,[],https://static-data.eol.cn/upload/logo/2374.jpg,0,0,0,,wzzyxyzjb@163.com,广西梧州市三龙大道88号,"0774-6013999,0774-6015929",http://www.wzzyedu.com/zsw/,2008,1200.00
2255,1931,河南质量工程职业学院,36000,0,gkschool1931,0,701,9.7w,31,1,专科（高职）,,理工类,2,河南省,,6001,41,5001,1,1356400,平顶山市,0,2,2,38003,2002,2,,河南,公办,41,4104,2,2,,97065,[],https://static-data.eol.cn/upload/logo/1931.jpg,0,0,0,河质院,zlxyzb@163.com,河南省平顶山市姚电大道中段,"0375-3397111,0375-3397555",http://zsbgs.zlxy.edu.cn/,2003,877.50
2256,2011,郴州职业技术学院,36000,0,gkschool2011,0,644,9.7w,36,1,专科（高职）,,综合类,2,湖南省,,6001,43,5000,1,1284700,郴州市,0,2,2,38003,2002,2,,湖南,公办,43,4310,2,2,,96985,[],https://static-data.eol.cn/upload/logo/2011.jpg,0,0,0,郴州高职院,hnczzyzsb@126.com,郴州市王仙岭郴州大道909号,"0735-2351060,0735-2353210",http://zs.czzy-edu.com/,2001,528.00
2257,1876,泉州经贸职业技术学院,36000,0,gkschool1876,0,191,9.7w,51,1,专科（高职）,https://answer.eol.cn/question/index?id=2159&source=zsgk_app,财经类,2,福建省,,6001,35,5006,1,1377000,泉州市,0,2,2,38003,2002,2,,福建,公办,35,3505,2,2,,96748,[],https://static-data.eol.cn/upload/logo/1876.jpg,0,0,0,"泉州经贸,泉州经贸学院",qzjmxyzsb@163.com,院本部：泉州市鲤城区南环路1129号;慈山校区：泉州市安溪湖头翠湖路135号,"0595-28050699,0595-28051133",http://zs.qzjmc.edu.cn/,2001,520.00
2258,1625,兴安职业技术学院,36000,0,gkschool1625,0,645,9.7w,47,14,专科（高职）,https://answer.eol.cn/question/index?id=1928&source=zsgk_app,综合类,2,内蒙古自治区,,6001,15,5000,1,1244300,兴安盟,152201,2,2,38003,2002,2,乌兰浩特市,内蒙古,公办,15,1522,2,2,,96599,[],https://static-data.eol.cn/upload/logo/1625.jpg,0,0,0,兴安学院,nmxzy2016@163.com,乌兰浩特市乌察路160,"0482-8529133,0482-8529028",http://www.nmxzy.cn,2001,750.00
2259,1816,合肥通用职业技术学院,36000,0,gkschool1816,0,702,9.6w,30,0,专科（高职）,,理工类,2,安徽省,,6001,34,5001,1,1241000,合肥市,0,2,2,38003,2002,2,,安徽,公办,34,3401,2,2,,96466,[],https://static-data.eol.cn/upload/logo/1816.jpg,0,0,0,,hftyxy@126.com,安徽省合肥市长江西路888号,"0551-65335652,0551-65319638",http://www.hftyxy.com/zs/www/index.asp,2000,440.00
2260,2077,新疆现代职业技术学院,36001,0,gkschool2077,0,179,9.6w,32,0,专科（高职）,,医药类,2,新疆自治区教育厅,,6001,,5003,1,1372600,乌鲁木齐市,0,2,2,38003,2002,2,,新疆,民办,65,6501,2,2,,96358,[],https://static-data.eol.cn/upload/logo/2077.jpg,0,0,0,,2293201930@qq.com,新疆乌鲁木齐市头屯河区祥云街大学城,"0991-3707015,0991-3707007",,1995,3341.00
2261,2942,广州东华职业学院,36001,0,gkschool2942,0,646,9.6w,379,9,专科（高职）,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,综合类,2,广东省教育厅,,6001,44,5000,1,1436200,广州市,0,2,2,38003,2002,2,,广东,民办,44,4401,2,2,,96091,[],https://static-data.eol.cn/upload/logo/2942.jpg,0,0,0,东华学院,gzdhxyjy@163.com,广州市白云区太和镇穗丰水均田路363号,"020-87470138,020-22693188",http://www.gzdhxy.com/zszx/index.aspx,2011,758.00
2262,2258,陕西旅游烹饪职业学院,36001,0,gkschool2258,0,646,9.6w,25,0,专科（高职）,,综合类,2,陕西省教育厅,,6001,61,5000,1,1403100,西安市,0,2,2,38003,2002,2,,陕西,民办,61,6101,2,2,,96036,[],https://static-data.eol.cn/upload/logo/2258.jpg,0,0,0,,yupeng-029@163.com,西安市红庙坡永安路（南区）:西安市西咸新区泾河新城（北教学区）,029-85233107,http://zs.sntcc.cn/,1994,180.00
2263,3251,深圳北理莫斯科大学,36002,0,gkschool3251,0,648,9.6w,1813,55,普通本科,https://answer.eol.cn/question/index?id=3617&source=zsgk_app,综合类,2,广东省,,6003,,5000,1,1640900,深圳市,0,2,2,38003,2001,2,,广东,中外合作办学,44,4403,2,2,,95939,[],https://static-data.eol.cn/upload/logo/3251.jpg,0,0,0,深北莫,admission@smbu.edu.cn,广东省深圳市龙岗区大运新城国际大学园路1号,0755-28323398,http://admission.smbu.edu.cn,2016,500.55
2264,2324,山西铁道职业技术学院,36000,0,gkschool2324,0,703,9.6w,78,3,专科（高职）,https://answer.eol.cn/question/index?id=2562&source=zsgk_app,理工类,2,山西省,76004,6001,14,5001,1,1424700,太原市,140107,2,2,38003,2002,2,杏花岭区,山西,公办,14,1401,2,2,,95642,[],https://static-data.eol.cn/upload/logo/2324.jpg,0,0,0,,cxy198264@163.com,山西省太原市马道坡街57号,"0351-4670738,0351-4672366",http://www.sxqgzy.cn/,1958,86.30
2265,2046,湖南电子科技职业学院,36001,0,gkschool2046,0,648,9.6w,38,2,专科（高职）,,综合类,2,湖南省教育厅,,6001,43,5000,1,1412200,长沙市,0,2,2,38003,2002,2,,湖南,民办,43,4301,2,2,,95578,[],https://static-data.eol.cn/upload/logo/2046.jpg,0,0,0,"湖南电子科技,电科",,长沙市河西高新技术开发区,0731-88728868,http://cn.dzkjxy.cn/,2007,618.00
2266,2728,北京科技大学国际学院,0,0,gkschool2728,0,649,9.5w,52,3,普通本科,,综合类,2,北京,,6003,,5000,2,9999999,北京市,110105,2,2,38003,2001,2,朝阳区,北京,,11,1101,2,2,,95420,[],https://static-data.eol.cn/upload/logo/2728.jpg,0,0,0,,,北京市海淀区学院路30号北京科技大学逸夫科技馆一层国际本科招生办公室,"010-65749020,65749021,65749067,65767131",,2000,0.00
2267,2287,宁夏建设职业技术学院,36000,0,gkschool2287,0,704,9.5w,22,0,专科（高职）,,理工类,2,宁夏回族自治区,76004,6001,64,5001,1,1315100,银川市,0,2,2,38003,2002,2,,宁夏,公办,64,6401,2,2,,95245,[],https://static-data.eol.cn/upload/logo/2287.jpg,0,0,0,宁夏建设学院,nxjyzjc@163.com,宁夏银川市西夏区学院东路355号,"0951-2138701,0951-2138106,0951-2138701",http://zsc.nxjy.edu.cn/info/1041/1473.htm,1995,300.00
2268,2626,香港浸会大学,36000,0,gkschool2626,0,651,9.5w,39,7,普通本科,,综合类,2,,,6000,,5000,1,9999997,九龙半岛,810202,2,2,38003,2001,2,深水埗区,香港,公办,81,8102,2,2,,95220,[],https://static-data.eol.cn/upload/logo/2626.jpg,0,0,0,"浸大,HKBU",mainland@hkbu.edu.hk,,852-34112220,http://www.hkbu.edu.hk/ar/admissions/mainland,2000,0.00
2269,1844,安徽邮电职业技术学院,36000,0,gkschool1844,0,705,9.5w,27,0,专科（高职）,https://answer.eol.cn/question/index?id=2132&source=zsgk_app,理工类,2,安徽省,,6001,34,5001,1,1385100,合肥市,0,2,2,38003,2002,2,,安徽,公办,34,3401,2,2,,95176,[],https://static-data.eol.cn/upload/logo/1844.jpg,0,0,0,"安邮,AHPTC",ahptczs@126.com,合肥市蜀山区潜山路382号,"0551-62231188,0551-62231031",http://www.ahptc.cn/cn/enaem,2004,160.00
2270,2646,大同煤炭职业技术学院,36000,0,gkschool2646,0,706,9.5w,30,0,专科（高职）,https://answer.eol.cn/question/index?id=2832&source=zsgk_app,理工类,2,山西省,,6001,14,5001,1,1278000,大同市,0,2,2,38003,2002,2,,山西,公办,14,1402,2,2,,94566,[],https://static-data.eol.cn/upload/logo/2646.jpg,0,0,0,大同煤院,tmxy_zsb@126.com,山西省大同市新平旺迎新街,"0352-7057076,0352-7057362",http://www.dtmtxy.cn/xueyuan/newslist/list-30-1.htm,1975,375.00
2271,2164,德宏师范高等专科学校,36000,0,gkschool2164,0,190,9.5w,29,0,专科（高职）,,师范类,2,云南省,,6001,,5004,1,1401600,德宏傣族景颇族自治州,0,2,2,38003,2002,2,,云南,公办,53,5331,2,2,,94559,[],https://static-data.eol.cn/upload/logo/2164.jpg,0,0,0,德宏师专,zb51367@sina.com,云南省德宏州潞西市芒市镇仙池路14号,"0692-3029436,0692-3029437",http://zjc.dhecw.cn/,1955,1095.20
2272,3154,甘肃卫生职业学院,36000,0,gkschool3154,0,180,9.4w,413,95,专科（高职）,,医药类,2,甘肃省,,6001,62,5003,1,1451700,兰州市,0,2,2,38003,2002,2,,甘肃,公办,62,6201,2,2,,94426,[],https://static-data.eol.cn/upload/logo/3154.jpg,0,0,0,甘卫院,,兰州新区职教园区九龙江街1666号;五里铺校区：甘肃省兰州市城关区东岗西路60号,"0931-8265936,0931-8260079",http://www.gswx.com.cn/channels/166.html,1956,1100.00
2273,2075,巴音郭楞职业技术学院,36000,0,gkschool2075,0,707,9.4w,34,0,专科（高职）,,理工类,2,新疆维吾尔自治区,76004,6001,65,5001,1,1309400,巴音郭楞蒙古自治州,0,2,2,38003,2002,2,,新疆,公办,65,6528,2,2,,94418,[],https://static-data.eol.cn/upload/logo/2075.jpg,0,0,0,巴音职院,xjbyxy_zb@163.com,新疆库尔勒经济技术开发区,"19999191285,19999191287",http://www.xjbyxy.cn,2002,3700.00
2274,3000,北京理工大学国际教育学院,0,0,gkschool3000,0,710,9.4w,522,30,普通本科,https://m-view.eol.cn/h5/zsgk/answer_noresult.html?t=1111,理工类,2,工业和信息化部,,6003,,5001,2,9999999,北京市,110108,2,2,38003,2001,2,海淀区,北京,,11,1101,2,2,,94196,[],https://static-data.eol.cn/upload/logo/3000.jpg,0,0,0,,blggjjy@163.com,北京市海淀区中关村南大街5号北京理工大学国际教育学院332室（学校大南门内）,"010-68918283,010-68918600",http://sice.bit.edu.cn,2000,0.00
2275,1563,六盘水职业技术学院,36000,0,gkschool1563,0,652,9.4w,119,0,专科（高职）,https://answer.eol.cn/question/index?id=1841&source=zsgk_app,综合类,2,贵州省,,6001,52,5000,1,1305400,六盘水市,0,2,2,38003,2002,2,,贵州,公办,52,5202,2,2,,93847,[],https://static-data.eol.cn/upload/logo/1563.jpg,0,0,0,六盘水职院,,贵州省六盘水市钟山区钟山大道西段1119号,"0858-8332655,0858-8332132",http://www.lpszy.cn/zsjy1/zsxx.htm,2002,550.00
2276,3152,合肥工业大学宣城校区,0,0,gkschool3152,0,4,9.3w,281,46,普通本科,,,2,,,6007,,0,2,1935900,宣城市,341802,2,2,38003,2001,2,宣州区,安徽,,34,3418,2,2,,93489,[],https://static-data.eol.cn/upload/logo/3152.jpg,0,0,0,合工大宣区,,,,,2000,0.00
2277,1698,大连软件职业学院,36001,0,gkschool1698,0,709,9.3w,43,1,专科（高职）,,理工类,2,辽宁省教育厅,,6001,,5001,1,1395800,大连市,0,2,2,38003,2002,2,,辽宁,民办,21,2102,2,2,,93417,[],https://static-data.eol.cn/upload/logo/1698.jpg,0,0,0,大软,drzsc@126.com,大连市红旗西路600号,"0411-84297066,0411-84297077,0411-84297088",http://125.222.166.106,1993,391.00
2278,1683,沈阳航空职业技术学院,36000,0,gkschool1683,0,710,9.3w,37,1,专科（高职）,,理工类,2,辽宁省,,6001,,5001,1,1259000,沈阳市,0,2,2,38003,2002,2,,辽宁,公办,21,2101,2,2,,93054,[],https://static-data.eol.cn/upload/logo/1683.jpg,0,0,0,,fengsac@163.com,辽宁省沈阳市沈北新区道义南大街37号,024-89724466,http://zs.sau.edu.cn,1953,150.00
2279,1817,安徽工贸职业技术学院,36000,0,gkschool1817,0,711,9.3w,20,0,专科（高职）,https://answer.eol.cn/question/index?id=2105&source=zsgk_app,理工类,2,安徽省,,6001,34,5001,1,1281100,淮南市,0,2,2,38003,2002,2,,安徽,公办,34,3404,2,2,,93027,[],https://static-data.eol.cn/upload/logo/1817.jpg,0,0,0,"安工贸,工贸学院",gmzs@ahedu.gov.cn,安徽省淮南市国庆西路199号,"0554-6808022,0554-6808829,0554-6806915",http://www.ahgmedu.cn/zs/,1988,1400.00
2280,2699,重庆化工职业学院,36000,0,gkschool2699,0,714,9.3w,48,14,专科（高职）,,理工类,2,重庆市,,6001,50,5001,1,1431500,重庆市,500105,2,2,38003,2002,2,江北区,重庆,公办,50,5001,2,2,,92913,[],https://static-data.eol.cn/upload/logo/2699.jpg,0,0,0,重庆化工职院,cqhgzyxy@163.com,重庆市江北区嘉陵四村100号,"023-81886088,023-81886099",http://www.cqcivc.edu.cn/zsc/,1964,638.00
2281,1644,山西艺术职业学院,36000,0,gkschool1644,0,80,9.3w,65,0,专科（高职）,https://answer.eol.cn/question/index?id=1946&source=zsgk_app,艺术类,2,山西省,,6001,14,5009,1,1270400,太原市,0,2,2,38003,2002,2,,山西,公办,14,1401,2,2,,92634,[],https://static-data.eol.cn/upload/logo/1644.jpg,0,0,0,,249646921@qq.com,山西省太原市并州东街95号,"0351-2246178,0351-2246187",,1951,32.50
